op,timestamp_dms,_id,message_id,message_text,chat_id,creator_id,user_type,course_session_id,creator_name,creator_avatar_url,created_at_ms,created_at_ts,rn,_doc
I,2025-12-16 05:57:23.000004,6940f4c3b7e9a1769e098c2f,66197a3a-d8f9-4e58-819d-764573e7fc21,اي,e40659af-af5b-4b40-ab0b-90be7d20ce98,651256,STUDENT,70712,جوري الغامدي,,1765864643895,2025-12-16 05:57:23,1,"{ ""_id"" : { ""$oid"" : ""6940f4c3b7e9a1769e098c2f"" }, ""id"" : ""66197a3a-d8f9-4e58-819d-764573e7fc21"", ""text"" : ""اي"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651256, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""جوري الغامدي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651256/8d83f5d3-5320-4432-9936-8c1f95138c6f_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765864643895 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:13:50.000004,6940f89eb7e9a1769e09b3d3,274c5ad4-89ec-49f1-8524-935f4a04a8e9,ضعفه,e40659af-af5b-4b40-ab0b-90be7d20ce98,647352,STUDENT,70712,موضي الزهراني,,1765865630424,2025-12-16 06:13:50,1,"{ ""_id"" : { ""$oid"" : ""6940f89eb7e9a1769e09b3d3"" }, ""id"" : ""274c5ad4-89ec-49f1-8524-935f4a04a8e9"", ""text"" : ""ضعفه"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647352, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""موضي الزهراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647352/4b366e9f-97dc-4a3b-a030-38f6f327ad9d_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765865630424 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:08.000005,6940f928b7e9a1769e09b7b2,b784df7f-9162-419a-9e94-90d3533ef009,نسمع,e40659af-af5b-4b40-ab0b-90be7d20ce98,647379,STUDENT,70712,جنى الحسينان,,1765865768546,2025-12-16 06:16:08,1,"{ ""_id"" : { ""$oid"" : ""6940f928b7e9a1769e09b7b2"" }, ""id"" : ""b784df7f-9162-419a-9e94-90d3533ef009"", ""text"" : ""نسمع"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647379, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""جنى الحسينان"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647379/5d7f81e3-2d0d-4f54-864c-e0d4c88eea6c_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765865768546 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:42:53.000002,6940f15db7e9a1769e09709d,0b70d4e6-0fd3-49ea-8126-5550900b72c1,الدائرة,e40659af-af5b-4b40-ab0b-90be7d20ce98,647339,STUDENT,70712,سديم الصفيان,,1765863773015,2025-12-16 05:42:53,1,"{ ""_id"" : { ""$oid"" : ""6940f15db7e9a1769e09709d"" }, ""id"" : ""0b70d4e6-0fd3-49ea-8126-5550900b72c1"", ""text"" : ""الدائرة"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647339, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سديم الصفيان"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765863773015 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:46:29.000003,6940f235b7e9a1769e097712,402bda64-da18-48b1-8456-eb8012993880,انا,e40659af-af5b-4b40-ab0b-90be7d20ce98,651249,STUDENT,70712,سارة السراء Sarah Alsarra,,1765863989171,2025-12-16 05:46:29,1,"{ ""_id"" : { ""$oid"" : ""6940f235b7e9a1769e097712"" }, ""id"" : ""402bda64-da18-48b1-8456-eb8012993880"", ""text"" : ""انا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651249, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السراء Sarah Alsarra"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651249/2f27c169-9785-4573-833e-cc8330b2d69c_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863989171 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:51:47.000055,6940f373b7e9a1769e098291,5d8414c7-37f4-41b9-9282-da78b72660ed,اتا حليت قانون طلع ٤ط,e40659af-af5b-4b40-ab0b-90be7d20ce98,651253,STUDENT,70712,سارة السبيعي,,1765864307993,2025-12-16 05:51:47,1,"{ ""_id"" : { ""$oid"" : ""6940f373b7e9a1769e098291"" }, ""id"" : ""5d8414c7-37f4-41b9-9282-da78b72660ed"", ""text"" : ""اتا حليت قانون طلع ٤ط"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651253, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السبيعي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651253/2ea99335-56ad-4ab5-a2b8-7cd72a9c30ab_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864307993 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:00:38.000004,6940f586b7e9a1769e09944b,6fa1fbae-d251-4fab-ab6c-b7f3dc988789,انا,e40659af-af5b-4b40-ab0b-90be7d20ce98,647379,STUDENT,70712,جنى الحسينان,,1765864838661,2025-12-16 06:00:38,1,"{ ""_id"" : { ""$oid"" : ""6940f586b7e9a1769e09944b"" }, ""id"" : ""6fa1fbae-d251-4fab-ab6c-b7f3dc988789"", ""text"" : ""انا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647379, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""جنى الحسينان"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647379/5d7f81e3-2d0d-4f54-864c-e0d4c88eea6c_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765864838661 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:14:05.000002,6940f8adb7e9a1769e09b441,82884d1e-2dd5-483f-8c60-4826b30985a7,لمياء المديميغ لمياء المديميغ لمياء المديميغ لمياء المديميغ,e40659af-af5b-4b40-ab0b-90be7d20ce98,651201,STUDENT,70712,ساره السلمي,,1765865645858,2025-12-16 06:14:05,1,"{ ""_id"" : { ""$oid"" : ""6940f8adb7e9a1769e09b441"" }, ""id"" : ""82884d1e-2dd5-483f-8c60-4826b30985a7"", ""text"" : ""لمياء المديميغ لمياء المديميغ لمياء المديميغ لمياء المديميغ"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651201, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ساره السلمي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651201/f9c31cc0-0ddc-4d78-94c2-c70b037e36d0_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765865645858 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:35:03.000024,6940ef87b7e9a1769e09661d,ea6fcb1d-4748-498a-9047-6c730d8eec64,ايه,e40659af-af5b-4b40-ab0b-90be7d20ce98,647344,STUDENT,70712,تالا الموسى ,,1765863303375,2025-12-16 05:35:03,1,"{ ""_id"" : { ""$oid"" : ""6940ef87b7e9a1769e09661d"" }, ""id"" : ""ea6fcb1d-4748-498a-9047-6c730d8eec64"", ""text"" : ""ايه"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647344, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""تالا الموسى "", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647344/8a40c781-94e5-4a36-bbc4-2867911fe2ae_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863303375 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:44:12.000003,6940f1acb7e9a1769e0972a3,13905290-bc56-4e05-8955-63a346ef27f3,٦٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,648863,STUDENT,70712,العنود العتيبي,,1765863852635,2025-12-16 05:44:12,1,"{ ""_id"" : { ""$oid"" : ""6940f1acb7e9a1769e0972a3"" }, ""id"" : ""13905290-bc56-4e05-8955-63a346ef27f3"", ""text"" : ""٦٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648863, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""العنود العتيبي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765863852635 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:14:54.000003,6940f8deb7e9a1769e09b5f5,9457338f-af4a-4e10-b1b8-4e4ce1506dd4,كتشاوية,e40659af-af5b-4b40-ab0b-90be7d20ce98,647352,STUDENT,70712,موضي الزهراني,,1765865694053,2025-12-16 06:14:54,1,"{ ""_id"" : { ""$oid"" : ""6940f8deb7e9a1769e09b5f5"" }, ""id"" : ""9457338f-af4a-4e10-b1b8-4e4ce1506dd4"", ""text"" : ""كتشاوية"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647352, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""موضي الزهراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647352/4b366e9f-97dc-4a3b-a030-38f6f327ad9d_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765865694053 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:39.000002,6940f947b7e9a1769e09b82b,a255c275-9596-4949-b622-a90cf2fb5c0b,يعطيك العافيه,e40659af-af5b-4b40-ab0b-90be7d20ce98,647374,STUDENT,70712,ريما الجويسر,,1765865799722,2025-12-16 06:16:39,1,"{ ""_id"" : { ""$oid"" : ""6940f947b7e9a1769e09b82b"" }, ""id"" : ""a255c275-9596-4949-b622-a90cf2fb5c0b"", ""text"" : ""يعطيك العافيه"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647374, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الجويسر"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765865799722 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:17:02.000052,6940f95eb7e9a1769e09b878,2b9f8f70-e042-482c-babf-b5c7e6d9ebf9,تمام يعطيك ااعافيه,e40659af-af5b-4b40-ab0b-90be7d20ce98,651248,STUDENT,70712,ديما الاحمري,,1765865822733,2025-12-16 06:17:02,1,"{ ""_id"" : { ""$oid"" : ""6940f95eb7e9a1769e09b878"" }, ""id"" : ""2b9f8f70-e042-482c-babf-b5c7e6d9ebf9"", ""text"" : ""تمام يعطيك ااعافيه"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651248, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ديما الاحمري"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765865822733 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:40:19.000002,6940f0c3b7e9a1769e096d14,1ee8e215-b196-4dee-87da-7f9d88a47341,٨٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,651196,STUDENT,70712,رغد الصانع ,,1765863619052,2025-12-16 05:40:19,1,"{ ""_id"" : { ""$oid"" : ""6940f0c3b7e9a1769e096d14"" }, ""id"" : ""1ee8e215-b196-4dee-87da-7f9d88a47341"", ""text"" : ""٨٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651196, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""رغد الصانع "", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765863619052 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:51:57.000002,6940f37db7e9a1769e0982f6,f61d1b38-32f5-466f-a73e-9345e68f1cc7,ب القانون طلع 4 ط,e40659af-af5b-4b40-ab0b-90be7d20ce98,648901,STUDENT,70712,نوره العبداللطيف,,1765864317087,2025-12-16 05:51:57,1,"{ ""_id"" : { ""$oid"" : ""6940f37db7e9a1769e0982f6"" }, ""id"" : ""f61d1b38-32f5-466f-a73e-9345e68f1cc7"", ""text"" : ""ب القانون طلع 4 ط"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648901, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""نوره العبداللطيف"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765864317087 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:57:13.000003,6940f4b9b7e9a1769e098bc5,6702a47f-eec3-40d3-884c-210464686bfa,نق,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765864633866,2025-12-16 05:57:13,1,"{ ""_id"" : { ""$oid"" : ""6940f4b9b7e9a1769e098bc5"" }, ""id"" : ""6702a47f-eec3-40d3-884c-210464686bfa"", ""text"" : ""نق"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864633866 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:15:29.000003,6940f901b7e9a1769e09b6d7,cfaaa119-53bf-4b28-b77e-73d1f5455fc3,انا,e40659af-af5b-4b40-ab0b-90be7d20ce98,647379,STUDENT,70712,جنى الحسينان,,1765865729407,2025-12-16 06:15:29,1,"{ ""_id"" : { ""$oid"" : ""6940f901b7e9a1769e09b6d7"" }, ""id"" : ""cfaaa119-53bf-4b28-b77e-73d1f5455fc3"", ""text"" : ""انا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647379, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""جنى الحسينان"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647379/5d7f81e3-2d0d-4f54-864c-e0d4c88eea6c_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765865729407 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:31:10.000006,6940ee9eb7e9a1769e096173,4ef1a324-640c-4b6f-8dfc-254fb404cc84,سلام,e40659af-af5b-4b40-ab0b-90be7d20ce98,648862,STUDENT,70712,ريناد الجاسر,,1765863070822,2025-12-16 05:31:10,1,"{ ""_id"" : { ""$oid"" : ""6940ee9eb7e9a1769e096173"" }, ""id"" : ""4ef1a324-640c-4b6f-8dfc-254fb404cc84"", ""text"" : ""سلام"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648862, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريناد الجاسر"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648862/22ff67dd-441f-4708-a2e9-cbbd7164a0b9_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863070822 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:46:44.000002,6940f244b7e9a1769e097751,ebd58cec-7926-4e5b-a554-be4d982ca4db,اناااا,e40659af-af5b-4b40-ab0b-90be7d20ce98,651249,STUDENT,70712,سارة السراء Sarah Alsarra,,1765864004611,2025-12-16 05:46:44,1,"{ ""_id"" : { ""$oid"" : ""6940f244b7e9a1769e097751"" }, ""id"" : ""ebd58cec-7926-4e5b-a554-be4d982ca4db"", ""text"" : ""اناااا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651249, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السراء Sarah Alsarra"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651249/2f27c169-9785-4573-833e-cc8330b2d69c_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864004611 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:00:46.000002,6940f58eb7e9a1769e0994b7,98c4fa5b-61f0-4725-bb3e-dfec4f575ce0,اناا,e40659af-af5b-4b40-ab0b-90be7d20ce98,648862,STUDENT,70712,ريناد الجاسر,,1765864846729,2025-12-16 06:00:46,1,"{ ""_id"" : { ""$oid"" : ""6940f58eb7e9a1769e0994b7"" }, ""id"" : ""98c4fa5b-61f0-4725-bb3e-dfec4f575ce0"", ""text"" : ""اناا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648862, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريناد الجاسر"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648862/22ff67dd-441f-4708-a2e9-cbbd7164a0b9_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765864846729 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:00:47.000003,6940f58fb7e9a1769e0994b9,826ebc1c-42ce-4701-b342-908ee415b930,انااا,e40659af-af5b-4b40-ab0b-90be7d20ce98,647379,STUDENT,70712,جنى الحسينان,,1765864847437,2025-12-16 06:00:47,1,"{ ""_id"" : { ""$oid"" : ""6940f58fb7e9a1769e0994b9"" }, ""id"" : ""826ebc1c-42ce-4701-b342-908ee415b930"", ""text"" : ""انااا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647379, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""جنى الحسينان"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647379/5d7f81e3-2d0d-4f54-864c-e0d4c88eea6c_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765864847437 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:46:36.000002,6940f23cb7e9a1769e097718,fe8156fe-e30d-4518-ba9f-4793da26f829,انا,e40659af-af5b-4b40-ab0b-90be7d20ce98,651249,STUDENT,70712,سارة السراء Sarah Alsarra,,1765863996235,2025-12-16 05:46:36,1,"{ ""_id"" : { ""$oid"" : ""6940f23cb7e9a1769e097718"" }, ""id"" : ""fe8156fe-e30d-4518-ba9f-4793da26f829"", ""text"" : ""انا"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651249, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارة السراء Sarah Alsarra"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/651249/2f27c169-9785-4573-833e-cc8330b2d69c_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863996235 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:06:39.000009,6940f6efb7e9a1769e09a32d,bb93c172-2d91-42aa-9ebe-91c915ad2202,متطابق الضلعين,e40659af-af5b-4b40-ab0b-90be7d20ce98,651198,STUDENT,70712,ريما الخريف,,1765865199688,2025-12-16 06:06:39,1,"{ ""_id"" : { ""$oid"" : ""6940f6efb7e9a1769e09a32d"" }, ""id"" : ""bb93c172-2d91-42aa-9ebe-91c915ad2202"", ""text"" : ""متطابق الضلعين"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651198, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""ريما الخريف"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765865199688 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:09:11.000002,6940f787b7e9a1769e09a7a9,d6b7175a-cb72-4c4c-bc17-c67db76bddc0,٨٠,e40659af-af5b-4b40-ab0b-90be7d20ce98,647467,STUDENT,70712,سارا البقمي,,1765865351167,2025-12-16 06:09:11,1,"{ ""_id"" : { ""$oid"" : ""6940f787b7e9a1769e09a7a9"" }, ""id"" : ""d6b7175a-cb72-4c4c-bc17-c67db76bddc0"", ""text"" : ""٨٠"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647467, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""سارا البقمي"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765865351167 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:14:47.000005,6940f8d7b7e9a1769e09b5bd,5305b08c-7ea5-4e5c-9c9f-b1729ef591cc,٣٦,e40659af-af5b-4b40-ab0b-90be7d20ce98,651196,STUDENT,70712,رغد الصانع ,,1765865687650,2025-12-16 06:14:47,1,"{ ""_id"" : { ""$oid"" : ""6940f8d7b7e9a1769e09b5bd"" }, ""id"" : ""5305b08c-7ea5-4e5c-9c9f-b1729ef591cc"", ""text"" : ""٣٦"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 651196, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""رغد الصانع "", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/2.png"" } }, ""created_at"" : { ""$date"" : 1765865687650 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 06:16:46.000002,6940f94eb7e9a1769e09b85e,7756923c-518e-40a1-9cda-c634b1e718b0,متساوية,e40659af-af5b-4b40-ab0b-90be7d20ce98,647352,STUDENT,70712,موضي الزهراني,,1765865806096,2025-12-16 06:16:46,1,"{ ""_id"" : { ""$oid"" : ""6940f94eb7e9a1769e09b85e"" }, ""id"" : ""7756923c-518e-40a1-9cda-c634b1e718b0"", ""text"" : ""متساوية"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 647352, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""موضي الزهراني"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/647352/4b366e9f-97dc-4a3b-a030-38f6f327ad9d_thumbnail.png"" } }, ""created_at"" : { ""$date"" : 1765865806096 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:37:58.000013,6940f036b7e9a1769e096983,117bb277-b812-4eda-accb-1e3ae67f2de2,ستين,e40659af-af5b-4b40-ab0b-90be7d20ce98,648901,STUDENT,70712,نوره العبداللطيف,,1765863478998,2025-12-16 05:37:58,1,"{ ""_id"" : { ""$oid"" : ""6940f036b7e9a1769e096983"" }, ""id"" : ""117bb277-b812-4eda-accb-1e3ae67f2de2"", ""text"" : ""ستين"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648901, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""نوره العبداللطيف"", ""avatarUrl"" : { ""url"" : ""https://cdn.non.sa/images/avatar/female/1.png"" } }, ""created_at"" : { ""$date"" : 1765863478998 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
I,2025-12-16 05:43:17.000002,6940f175b7e9a1769e09713a,099d4659-aecf-475b-9be3-59ef12145a6b,مماسيه,e40659af-af5b-4b40-ab0b-90be7d20ce98,648844,STUDENT,70712,يالا عقيلي,,1765863797290,2025-12-16 05:43:17,1,"{ ""_id"" : { ""$oid"" : ""6940f175b7e9a1769e09713a"" }, ""id"" : ""099d4659-aecf-475b-9be3-59ef12145a6b"", ""text"" : ""مماسيه"", ""chat_id"" : ""e40659af-af5b-4b40-ab0b-90be7d20ce98"", ""creator_id"" : 648844, ""user_type"" : ""STUDENT"", ""metadata"" : { ""courseSessionId"" : 70712 }, ""creator_metadata"" : { ""name"" : ""يالا عقيلي"", ""avatarUrl"" : { ""url"" : ""https://cdn.studyatnoon.com/public/school_student/648844/0c922d86-3eed-4c97-9d3b-eeea37f895f8_thumbnail.jpeg"" } }, ""created_at"" : { ""$date"" : 1765863797290 }, ""_class"" : ""com.noon.noon2.entity.chat.ChatMessage"" }"
